Username,Grade,Attempt Number,Date,Status,Duration,,,,,,,
20150393,3 ,12,8/25/2015 9:52,Completed,0:00:40,,,,,,,
20150393,2 ,13,8/25/2015 9:55,Completed,0:01:55,,,,,,,
20150393,2 ,14,8/25/2015 9:57,Completed,0:02:21,,,,,,,
20150393,2 ,15,8/25/2015 9:58,Completed,0:00:26,,,,,,,
20150393,3 ,16,8/25/2015 9:59,Completed,0:00:17,,,,,,,
20150393,3 ,17,8/25/2015 10:06,Completed,0:00:43,,,,,,,
20150393,3 ,18,8/25/2015 10:06,Completed,0:00:12,,,,,,,
20150393,2 ,19,8/25/2015 10:07,Completed,0:00:23,,,,,,,
20150393,2 ,20,8/25/2015 10:09,Completed,0:01:13,,,,,,,
20150393,3 ,21,8/25/2015 10:09,Completed,0:00:11,,,,,,,
20150393,3 ,22,8/25/2015 10:09,Completed,0:00:14,,,,,,,
20150931,3 ,1,8/23/2015 19:23,Completed,0:02:52,,,,,,,
20150931,1 ,2,8/23/2015 19:26,Completed,0:01:28,,,,,,,
20150931,3 ,3,8/23/2015 19:28,Completed,0:01:58,,,,,,,
20150764,1 ,1,9/15/2015 21:48,Completed,0:05:10,,,,,,,
20150764,0 ,2,9/15/2015 21:58,Completed,0:08:14,,,,,,,
20150764,2 ,3,9/15/2015 22:01,Completed,0:01:45,,,,,,,
20150764,2 ,4,9/15/2015 22:07,Completed,0:02:37,,,,,,,
20150764,2 ,5,9/15/2015 22:13,Completed,0:03:59,,,,,,,
20150764,1 ,6,9/15/2015 22:15,Completed,0:00:53,,,,,,,
20150764,2 ,7,9/15/2015 22:16,Completed,0:00:23,,,,,,,
20150764,1 ,8,9/15/2015 22:18,Completed,0:00:25,,,,,,,
20150764,2 ,9,9/15/2015 22:18,Completed,0:00:15,,,,,,,
20150764,3 ,10,9/15/2015 22:22,Completed,0:02:27,,,,,,,
20150764,2 ,11,9/15/2015 22:23,Completed,0:00:22,,,,,,,
20150764,1 ,12,9/15/2015 22:24,Completed,0:00:28,,,,,,,
20150764,1 ,13,9/15/2015 22:24,Completed,0:00:19,,,,,,,
20150764,2 ,14,9/15/2015 22:25,Completed,0:00:34,,,,,,,
20150764,1 ,15,9/15/2015 22:26,Completed,0:00:17,,,,,,,
20150764,0 ,16,9/15/2015 22:26,Completed,0:00:10,,,,,,,
20150764,1 ,17,9/15/2015 22:27,Completed,0:00:33,,,,,,,
20150764,2 ,18,9/15/2015 22:27,Completed,0:00:12,,,,,,,
20150764,3 ,19,9/15/2015 22:28,Completed,0:00:32,,,,,,,
20150764,1 ,20,9/15/2015 22:31,Completed,0:00:22,,,,,,,
20150764,3 ,21,9/15/2015 22:31,Completed,0:00:14,,,,,,,
20150764,0 ,22,9/15/2015 22:37,Completed,0:05:42,,,,,,,
20150764,0 ,23,9/15/2015 22:37,Completed,0:00:06,,,,,,,
20150764,0 ,24,9/15/2015 22:38,Completed,0:00:07,,,,,,,
20150764,0 ,25,9/15/2015 22:38,Completed,0:00:07,,,,,,,
20150764,0 ,26,9/15/2015 22:38,Completed,0:00:07,,,,,,,
20150764,0 ,27,9/15/2015 22:39,Completed,0:00:08,,,,,,,
20150764,0 ,28,9/15/2015 22:39,Completed,0:00:06,,,,,,,
20150764,1 ,29,9/15/2015 22:39,Completed,0:00:17,,,,,,,
20150426,1 ,1,8/23/2015 19:16,Completed,0:00:55,,,,,,,
20150426,1 ,2,8/23/2015 19:17,Completed,0:00:45,,,,,,,
20150426,2 ,3,8/23/2015 19:18,Completed,0:00:26,,,,,,,
20150426,2 ,4,8/23/2015 19:26,Completed,0:00:47,,,,,,,
20151081,2 ,1,8/27/2015 21:43,Completed,0:03:35,,,,,,,
20150834,2 ,1,9/17/2015 20:16,Completed,0:05:24,,,,,,,
20150834,1 ,2,9/17/2015 20:24,Completed,0:06:54,,,,,,,
20150834,2 ,3,9/17/2015 20:27,Completed,0:02:50,,,,,,,
20150834,1 ,4,9/17/2015 20:34,Completed,0:07:31,,,,,,,
20150834,1 ,5,9/17/2015 20:38,Completed,0:03:14,,,,,,,
20150834,2 ,6,9/17/2015 20:39,Completed,0:00:22,,,,,,,
20150834,2 ,7,9/17/2015 20:40,Completed,0:00:32,,,,,,,
20150022,2 ,1,8/24/2015 14:37,Completed,0:05:08,,,,,,,
20150022,1 ,2,8/24/2015 14:42,Completed,0:04:42,,,,,,,
20150022,1 ,3,8/24/2015 14:45,Completed,0:02:54,,,,,,,
20150022,2 ,4,8/24/2015 14:52,Completed,0:07:15,,,,,,,
20150022,3 ,5,8/24/2015 14:57,Completed,0:03:45,,,,,,,
20150904,1 ,1,8/24/2015 20:17,Completed,0:01:08,,,,,,,
20150904,1 ,2,8/24/2015 20:18,Completed,0:00:31,,,,,,,
20150904,2 ,3,8/24/2015 20:19,Completed,0:00:33,,,,,,,
20150904,1 ,4,8/24/2015 20:20,Completed,0:01:04,,,,,,,
20150904,2 ,5,8/24/2015 20:22,Completed,0:01:05,,,,,,,
20150904,2 ,6,8/24/2015 20:23,Completed,0:00:49,,,,,,,
20150904,2 ,7,8/24/2015 20:24,Completed,0:00:48,,,,,,,
20150904,1 ,8,8/24/2015 20:25,Completed,0:00:38,,,,,,,
20150904,2 ,9,8/24/2015 20:26,Completed,0:00:29,,,,,,,
20150904,3 ,10,8/24/2015 20:32,Completed,0:01:58,,,,,,,
20150904,2 ,11,8/24/2015 20:36,Completed,0:02:02,,,,,,,
20151177,2 ,1,8/27/2015 20:12,Completed,0:00:39,,,,,,,
20151177,1 ,2,8/27/2015 20:14,Completed,0:01:15,,,,,,,
20151177,3 ,3,8/27/2015 20:18,Completed,0:04:10,,,,,,,
20150005,3 ,1,8/29/2015 14:15,Completed,0:00:53,,,,,,,
20150437,3 ,1,8/30/2015 14:03,Completed,0:00:34,,,,,,,
20150437,3 ,2,8/30/2015 14:05,Completed,0:01:05,,,,,,,
20150437,2 ,3,9/19/2015 12:26,Completed,0:01:10,,,,,,,
20150961,2 ,1,8/25/2015 21:19,Completed,0:02:37,,,,,,,
20150961,2 ,2,8/25/2015 21:21,Completed,0:01:14,,,,,,,
20150961,1 ,3,8/25/2015 21:22,Completed,0:00:50,,,,,,,
20150961,3 ,4,8/25/2015 21:23,Completed,0:00:29,,,,,,,
20150961,1 ,5,8/26/2015 11:51,Completed,0:00:47,,,,,,,
20150961,1 ,6,8/26/2015 11:53,Completed,0:02:03,,,,,,,
20150961,2 ,7,8/26/2015 11:55,Completed,0:01:34,,,,,,,
20150961,2 ,8,8/26/2015 11:57,Completed,0:00:22,,,,,,,
20150961,1 ,9,8/26/2015 11:58,Completed,0:00:55,,,,,,,
20150961,2 ,10,8/26/2015 12:00,Completed,0:01:15,,,,,,,
20150961,0 ,11,8/26/2015 12:08,Completed,0:00:10,,,,,,,
20150961,1 ,12,8/26/2015 12:08,Completed,0:00:11,,,,,,,
20150961,0 ,13,8/26/2015 12:26,Completed,0:17:15,,,,,,,
20150961,2 ,14,9/19/2015 14:27,Completed,0:01:49,,,,,,,
20150961,1 ,15,9/19/2015 14:28,Completed,0:00:50,,,,,,,
20150766,2 ,1,8/27/2015 18:09,Completed,0:00:36,,,,,,,
20150766,3 ,2,8/27/2015 18:13,Completed,0:02:28,,,,,,,
20150766,2 ,3,8/27/2015 18:14,Completed,0:00:30,,,,,,,
20150766,3 ,4,8/27/2015 18:16,Completed,0:01:18,,,,,,,
20150766,3 ,5,8/27/2015 18:19,Completed,0:02:07,,,,,,,
20150766,3 ,6,8/27/2015 18:20,Completed,0:00:26,,,,,,,
20150766,3 ,7,8/27/2015 18:22,Completed,0:01:45,,,,,,,
20150766,2 ,8,8/27/2015 18:24,Completed,0:01:42,,,,,,,
20150766,2 ,9,8/27/2015 18:27,Completed,0:02:10,,,,,,,
20150766,3 ,10,8/27/2015 18:29,Completed,0:01:05,,,,,,,
20150766,3 ,11,8/27/2015 18:31,Completed,0:01:26,,,,,,,
20150766,2 ,12,8/27/2015 18:33,Completed,0:01:54,,,,,,,
20150766,3 ,13,8/27/2015 18:34,Completed,0:00:47,,,,,,,
20150766,3 ,14,8/27/2015 18:35,Completed,0:00:17,,,,,,,
20150766,3 ,15,8/27/2015 18:36,Completed,0:00:12,,,,,,,
20150766,1 ,16,9/19/2015 0:20,Completed,0:01:07,,,,,,,
20150766,2 ,17,9/19/2015 0:21,Completed,0:00:38,,,,,,,
20150766,2 ,18,9/19/2015 0:23,Completed,0:00:28,,,,,,,
20150766,3 ,19,9/19/2015 0:24,Completed,0:00:50,,,,,,,
20150766,2 ,20,9/19/2015 2:47,Completed,0:00:45,,,,,,,
20150705,1 ,1,8/30/2015 19:42,Completed,0:00:24,,,,,,,
20150705,0 ,2,8/30/2015 19:45,Completed,0:01:54,,,,,,,
20150705,1 ,3,8/30/2015 19:55,Completed,0:01:03,,,,,,,
20150334,1 ,1,8/24/2015 8:46,Completed,0:00:36,,,,,,,
20150334,3 ,2,8/24/2015 8:48,Completed,0:00:44,,,,,,,
20150334,1 ,3,8/24/2015 8:49,Completed,0:00:46,,,,,,,
20150334,2 ,4,8/24/2015 8:50,Completed,0:00:34,,,,,,,
20150334,2 ,5,8/24/2015 8:51,Completed,0:00:35,,,,,,,
20150334,1 ,6,8/24/2015 8:52,Completed,0:00:36,,,,,,,
20150334,2 ,7,8/24/2015 8:53,Completed,0:00:23,,,,,,,
20150334,3 ,8,8/24/2015 8:54,Completed,0:00:26,,,,,,,
20150334,3 ,9,9/19/2015 15:40,Completed,0:00:49,,,,,,,
20150334,3 ,10,9/19/2015 15:42,Completed,0:01:24,,,,,,,
20150334,3 ,11,9/19/2015 15:45,Completed,0:02:26,,,,,,,
20151178,0 ,1,8/27/2015 16:23,Completed,0:06:57,,,,,,,
20151178,3 ,2,8/27/2015 16:27,Completed,0:03:26,,,,,,,
20151178,2 ,3,8/27/2015 16:29,Completed,0:01:28,,,,,,,
20151178,3 ,4,8/27/2015 16:36,Completed,0:00:43,,,,,,,
20151178,3 ,5,8/27/2015 16:37,Completed,0:00:28,,,,,,,
20151178,3 ,6,8/27/2015 16:42,Completed,0:00:30,,,,,,,
20150345,0 ,1,10/7/2015 11:12,Completed,0:02:14,,,,,,,
20151096,0 ,1,8/25/2015 6:10,Completed,0:15:03,,,,,,,
20150103,1 ,1,8/31/2015 6:59,Completed,0:02:08,,,,,,,
20151067,2 ,1,8/30/2015 14:48,Completed,0:01:53,,,,,,,
20151067,3 ,2,8/30/2015 14:52,Completed,0:04:13,,,,,,,
20151067,2 ,3,8/30/2015 15:33,Completed,0:00:27,,,,,,,
20151067,0 ,4,8/30/2015 15:34,Completed,0:00:11,,,,,,,
20151067,1 ,5,8/30/2015 15:34,Completed,0:00:15,,,,,,,
20151067,0 ,6,8/30/2015 15:35,Completed,0:00:11,,,,,,,
20151067,1 ,7,8/30/2015 15:35,Completed,0:00:16,,,,,,,
20150149,0 ,1,9/18/2015 3:37,Completed,0:19:01,,,,,,,
20150149,0 ,2,9/18/2015 14:33,Completed,0:17:04,,,,,,,
20150149,1 ,3,9/18/2015 14:49,Completed,0:15:01,,,,,,,
20150149,2 ,4,9/19/2015 0:47,Completed,0:00:42,,,,,,,
20150149,2 ,5,9/19/2015 0:48,Completed,0:00:27,,,,,,,
20150149,2 ,6,9/19/2015 0:49,Completed,0:01:22,,,,,,,
20150149,2 ,7,9/19/2015 0:50,Completed,0:00:49,,,,,,,
20150576,1 ,1,8/27/2015 22:57,Completed,0:03:31,,,,,,,
20150576,0 ,2,8/27/2015 23:14,Completed,0:17:15,,,,,,,
20150576,1 ,3,9/19/2015 0:09,Completed,0:00:48,,,,,,,
20150576,2 ,4,9/19/2015 0:10,Completed,0:00:40,,,,,,,
20150576,1 ,5,9/19/2015 0:11,Completed,0:00:31,,,,,,,
20150576,0 ,6,9/19/2015 0:18,Completed,0:06:13,,,,,,,
20150576,0 ,7,9/19/2015 0:19,Completed,0:00:41,,,,,,,
20150576,2 ,8,9/19/2015 0:20,Completed,0:00:29,,,,,,,
20150576,1 ,9,9/19/2015 0:20,Completed,0:00:23,,,,,,,
20150576,1 ,10,9/19/2015 0:21,Completed,0:00:26,,,,,,,
20150576,1 ,11,9/19/2015 0:22,Completed,0:00:40,,,,,,,
20150576,1 ,12,9/19/2015 0:22,Completed,0:00:25,,,,,,,
20150576,0 ,13,9/19/2015 0:23,Completed,0:00:29,,,,,,,
20150576,1 ,14,9/19/2015 0:24,Completed,0:00:30,,,,,,,
20150576,2 ,15,9/19/2015 0:25,Completed,0:00:19,,,,,,,
20150576,1 ,16,9/19/2015 0:25,Completed,0:00:19,,,,,,,
20150576,3 ,17,9/19/2015 0:26,Completed,0:00:18,,,,,,,
20150576,3 ,18,9/19/2015 0:26,Completed,0:00:19,,,,,,,
20150561,2 ,1,8/29/2015 21:08,Completed,0:04:40,,,,,,,
20150561,2 ,2,8/29/2015 23:03,Completed,0:07:26,,,,,,,
20150561,2 ,3,8/29/2015 23:06,Completed,0:02:39,,,,,,,
20150561,3 ,4,8/29/2015 23:07,Completed,0:00:51,,,,,,,
20150561,1 ,5,8/30/2015 22:57,Completed,0:04:25,,,,,,,
20150561,3 ,6,8/30/2015 22:58,Completed,0:00:40,,,,,,,
20150561,2 ,7,8/30/2015 23:01,Completed,0:02:07,,,,,,,
20150561,3 ,8,8/30/2015 23:02,Completed,0:00:43,,,,,,,
20150561,2 ,9,8/30/2015 23:07,Completed,0:01:16,,,,,,,
20150561,2 ,10,8/30/2015 23:08,Completed,0:01:04,,,,,,,
20150561,2 ,11,8/30/2015 23:11,Completed,0:02:16,,,,,,,
20150561,3 ,12,8/30/2015 23:21,Completed,0:00:20,,,,,,,
20150561,3 ,13,8/30/2015 23:29,Completed,0:03:43,,,,,,,
20150561,3 ,14,8/30/2015 23:29,Completed,0:00:17,,,,,,,
20150561,3 ,15,8/30/2015 23:31,Completed,0:01:06,,,,,,,
20150561,2 ,16,8/30/2015 23:33,Completed,0:01:33,,,,,,,
20150561,2 ,17,8/30/2015 23:35,Completed,0:01:24,,,,,,,
20150561,2 ,18,8/30/2015 23:37,Completed,0:01:27,,,,,,,
20150561,2 ,19,8/30/2015 23:39,Completed,0:02:13,,,,,,,
20150561,2 ,20,8/30/2015 23:41,Completed,0:01:00,,,,,,,
20150561,2 ,21,8/30/2015 23:42,Completed,0:00:37,,,,,,,
20150561,3 ,22,8/30/2015 23:43,Completed,0:00:20,,,,,,,
20150561,2 ,23,8/30/2015 23:44,Completed,0:00:58,,,,,,,
20150561,3 ,24,8/30/2015 23:47,Completed,0:01:48,,,,,,,
20150561,2 ,25,8/30/2015 23:48,Completed,0:00:43,,,,,,,
20150561,3 ,26,8/30/2015 23:53,Completed,0:04:52,,,,,,,
20150561,3 ,27,8/30/2015 23:57,Completed,0:02:41,,,,,,,
20150561,2 ,28,8/30/2015 23:59,Completed,0:01:10,,,,,,,
20150561,3 ,29,8/31/2015 0:00,Completed,0:00:59,,,,,,,
20150561,2 ,30,8/31/2015 0:01,Completed,0:00:37,,,,,,,
20150561,2 ,31,8/31/2015 0:02,Completed,0:00:31,,,,,,, 
20150561,3 ,32,8/31/2015 0:03,Completed,0:00:24,,,,,,,
20150561,3 ,33,8/31/2015 0:04,Completed,0:00:32,,,,,,,
20150561,3 ,34,8/31/2015 0:04,Completed,0:00:15,,,,,,,
20150561,3 ,35,8/31/2015 0:05,Completed,0:00:26,,,,,,,
20150561,3 ,36,8/31/2015 0:05,Completed,0:00:11,,,,,,,
20150561,3 ,37,8/31/2015 0:06,Completed,0:00:12,,,,,,,
20150561,2 ,38,8/31/2015 0:07,Completed,0:00:55,,,,,,,
20150561,3 ,39,8/31/2015 0:08,Completed,0:00:11,,,,,,,
20150561,3 ,40,8/31/2015 0:09,Completed,0:00:54,,,,,,,
20150561,3 ,41,8/31/2015 0:10,Completed,0:00:12,,,,,,,
20150459,1 ,1,8/30/2015 23:48,Completed,0:03:29,,,,,,,
20150459,2 ,2,8/30/2015 23:57,Completed,0:08:53,,,,,,,
20150459,2 ,3,8/30/2015 23:58,Completed,0:00:37,,,,,,,
20150459,1 ,4,8/31/2015 0:00,Completed,0:01:20,,,,,,,
20150459,2 ,5,8/31/2015 0:01,Completed,0:00:24,,,,,,,
20150459,2 ,6,8/31/2015 0:04,Completed,0:03:00,,,,,,,
20150459,2 ,7,8/31/2015 0:08,Completed,0:04:20,,,,,,,
20150572,2 ,1,9/19/2015 15:27,Completed,0:02:31,,,,,,,
20150572,1 ,2,9/19/2015 15:32,Completed,0:04:49,,,,,,,
20150572,3 ,3,9/19/2015 15:33,Completed,0:00:26,,,,,,,
20150572,3 ,4,9/19/2015 15:35,Completed,0:01:18,,,,,,,
20150977,1 ,1,8/30/2015 13:33,Completed,0:00:56,,,,,,,
20150977,1 ,2,8/30/2015 13:34,Completed,0:00:51,,,,,,,
20150977,2 ,3,8/30/2015 13:36,Completed,0:00:49,,,,,,,
20150977,1 ,4,8/30/2015 13:36,Completed,0:00:34,,,,,,,
20150977,2 ,5,8/30/2015 13:37,Completed,0:00:23,,,,,,,
20150977,1 ,6,8/30/2015 13:38,Completed,0:00:12,,,,,,,
20150977,2 ,7,8/30/2015 13:39,Completed,0:01:26,,,,,,,
20150977,3 ,8,8/30/2015 13:41,Completed,0:00:24,,,,,,,
20150380,1 ,1,8/26/2015 18:00,Completed,0:02:49,,,,,,,
20150380,2 ,2,8/26/2015 18:02,Completed,0:01:14,,,,,,,
20150380,1 ,3,8/26/2015 18:06,Completed,0:01:17,,,,,,,
20150380,2 ,4,8/26/2015 18:09,Completed,0:02:58,,,,,,,
20150380,2 ,5,8/26/2015 18:13,Completed,0:02:46,,,,,,,
20150380,3 ,6,8/26/2015 18:16,Completed,0:02:10,,,,,,,
20150380,1 ,7,8/26/2015 21:44,Completed,0:01:09,,,,,,,
20150380,1 ,8,8/26/2015 21:47,Completed,0:01:03,,,,,,,
20150380,0 ,9,8/26/2015 21:49,Completed,0:01:44,,,,,,,
20150380,0 ,10,8/26/2015 21:51,Completed,0:00:12,,,,,,,
20150380,1 ,11,8/26/2015 21:51,Completed,0:00:17,,,,,,,
20150364,3 ,1,8/29/2015 21:11,Completed,0:01:18,,,,,,,
20150364,2 ,2,8/29/2015 22:07,Completed,0:00:39,,,,,,,
20150364,2 ,3,8/30/2015 16:38,Completed,0:01:29,,,,,,,
20150364,3 ,4,8/30/2015 16:40,Completed,0:01:18,,,,,,,
20150364,3 ,5,8/30/2015 16:41,Completed,0:01:13,,,,,,,
20150802,1 ,1,8/27/2015 20:56,Completed,0:01:50,,,,,,,
20150802,2 ,2,8/27/2015 21:00,Completed,0:02:36,,,,,,,
20150802,0 ,3,8/27/2015 21:04,Completed,0:01:28,,,,,,,
20150802,0 ,4,8/27/2015 21:13,Completed,0:09:03,,,,,,,
20150802,2 ,5,8/27/2015 21:15,Completed,0:01:08,,,,,,,
20150802,0 ,6,8/27/2015 21:16,Completed,0:00:29,,,,,,,
20150802,2 ,7,8/27/2015 21:18,Completed,0:01:24,,,,,,,
20150802,2 ,8,8/27/2015 21:19,Completed,0:00:25,,,,,,,
20150802,0 ,9,8/27/2015 21:20,Completed,0:00:38,,,,,,,
20150802,0 ,10,8/27/2015 21:21,Completed,0:00:34,,,,,,,
20150802,1 ,11,8/27/2015 21:22,Completed,0:00:43,,,,,,,
20150802,2 ,12,8/27/2015 21:24,Completed,0:00:38,,,,,,,
20150802,0 ,13,8/27/2015 21:25,Completed,0:00:27,,,,,,,
20150802,2 ,14,8/27/2015 21:26,Completed,0:00:29,,,,,,,
20150802,1 ,15,8/27/2015 21:28,Completed,0:01:41,,,,,,,
20150802,3 ,16,8/27/2015 21:29,Completed,0:00:17,,,,,,,
20150802,0 ,17,8/27/2015 21:30,Completed,0:00:29,,,,,,,
20150802,1 ,18,8/27/2015 21:32,Completed,0:00:38,,,,,,,
20150802,2 ,19,8/27/2015 21:33,Completed,0:00:55,,,,,,,
20150802,2 ,20,8/27/2015 21:36,Completed,0:00:58,,,,,,,
20150802,2 ,21,8/27/2015 21:38,Completed,0:00:51,,,,,,,
20150802,1 ,22,8/27/2015 21:45,Completed,0:00:35,,,,,,,
20150802,3 ,23,8/27/2015 21:46,Completed,0:00:34,,,,,,,
20150802,3 ,24,8/27/2015 21:48,Completed,0:00:33,,,,,,,
20150802,2 ,25,8/27/2015 21:50,Completed,0:00:35,,,,,,,
20150802,1 ,26,8/27/2015 21:52,Completed,0:00:48,,,,,,,
20150802,2 ,27,8/27/2015 21:54,Completed,0:01:33,,,,,,,
20150802,1 ,28,8/27/2015 21:59,Completed,0:03:19,,,,,,,
20150802,3 ,29,8/27/2015 22:01,Completed,0:01:06,,,,,,,
20150802,3 ,30,8/27/2015 22:04,Completed,0:00:43,,,,,,,
20150802,2 ,31,8/27/2015 22:06,Completed,0:00:34,,,,,,,
20150802,3 ,32,8/27/2015 22:07,Completed,0:00:39,,,,,,,
20150802,2 ,33,8/27/2015 22:09,Completed,0:00:44,,,,,,,
20150802,2 ,34,9/17/2015 19:34,Completed,0:02:36,,,,,,,
20150802,2 ,35,9/17/2015 19:37,Completed,0:03:18,,,,,,,
20150802,2 ,36,9/19/2015 9:50,Completed,0:00:53,,,,,,,
20150802,2 ,37,9/19/2015 9:52,Completed,0:00:33,,,,,,,
20150802,3 ,38,9/19/2015 9:53,Completed,0:01:18,,,,,,,
20150802,2 ,39,9/19/2015 9:55,Completed,0:01:05,,,,,,,
20150802,3 ,40,9/19/2015 9:56,Completed,0:01:07,,,,,,,
20150802,2 ,41,9/19/2015 9:59,Completed,0:02:31,,,,,,,
20150802,3 ,42,9/19/2015 10:01,Completed,0:00:35,,,,,,,
20150268,2 ,1,8/31/2015 7:33,Completed,0:02:05,,,,,,,
20150772,2 ,1,8/29/2015 21:04,Completed,0:01:44,,,,,,,
20150772,1 ,2,9/17/2015 23:01,Completed,0:06:11,,,,,,,
20150772,3 ,3,9/17/2015 23:05,Completed,0:00:59,,,,,,,
20150772,1 ,4,9/19/2015 12:41,Completed,0:01:26,,,,,,,
20150959,2 ,1,8/28/2015 17:44,Completed,0:00:46,,,,,,,
20150959,2 ,2,8/28/2015 17:44,Completed,0:00:31,,,,,,,
20150959,2 ,3,8/28/2015 17:45,Completed,0:00:33,,,,,,,
20150959,2 ,4,9/18/2015 18:15,Completed,0:01:20,,,,,,,
20150959,2 ,5,9/18/2015 18:16,Completed,0:00:30,,,,,,,
20150959,1 ,6,9/18/2015 18:17,Completed,0:01:19,,,,,,,
20150959,0 ,7,9/18/2015 18:35,Completed,0:17:10,,,,,,,
20150959,2 ,8,9/18/2015 20:00,Completed,0:00:56,,,,,,,
20150959,3 ,9,9/18/2015 20:01,Completed,0:01:00,,,,,,,
20150959,3 ,10,9/18/2015 20:02,Completed,0:00:22,,,,,,,
20150959,3 ,11,9/18/2015 20:03,Completed,0:00:20,,,,,,,
20150959,2 ,12,9/18/2015 20:05,Completed,0:01:16,,,,,,,
20150959,3 ,13,9/18/2015 20:06,Completed,0:00:27,,,,,,,
20150959,2 ,14,9/18/2015 20:09,Completed,0:03:13,,,,,,,
20150129,3 ,1,9/19/2015 14:32,Completed,0:00:40,,,,,,,
20150720,3 ,1,8/29/2015 13:29,Completed,0:01:57,,,,,,,
20150720,1 ,2,9/18/2015 22:27,Completed,0:10:50,,,,,,,
20150720,0 ,3,9/18/2015 22:30,Completed,0:02:12,,,,,,,
20150720,2 ,4,9/18/2015 22:35,Completed,0:03:41,,,,,,,
20150720,2 ,5,9/18/2015 22:39,Completed,0:01:32,,,,,,,
20150720,2 ,6,9/18/2015 22:43,Completed,0:02:27,,,,,,,
20150720,2 ,7,9/18/2015 22:50,Completed,0:04:30,,,,,,,
20150720,2 ,8,9/18/2015 22:56,Completed,0:03:06,,,,,,,
20150720,3 ,9,9/18/2015 23:01,Completed,0:01:40,,,,,,,
20150162,2 ,1,8/24/2015 12:35,Completed,0:00:43,,,,,,,
20150162,0 ,2,8/30/2015 10:37,Completed,0:01:05,,,,,,,
20150162,2 ,3,8/30/2015 10:40,Completed,0:00:33,,,,,,,
20150162,1 ,4,8/30/2015 10:42,Completed,0:02:29,,,,,,,
20150162,2 ,5,8/30/2015 10:44,Completed,0:00:44,,,,,,,
20150162,3 ,6,8/30/2015 10:45,Completed,0:00:39,,,,,,,
20150162,1 ,7,8/30/2015 10:48,Completed,0:02:42,,,,,,,
20150162,2 ,8,8/30/2015 10:49,Completed,0:00:37,,,,,,,
20150162,2 ,9,8/30/2015 10:50,Completed,0:00:34,,,,,,,
20150162,3 ,10,8/30/2015 10:51,Completed,0:00:48,,,,,,,
20150162,2 ,11,8/30/2015 10:54,Completed,0:02:29,,,,,,,
20150162,3 ,12,8/30/2015 10:59,Completed,0:03:14,,,,,,,
20150162,2 ,13,8/30/2015 11:00,Completed,0:00:25,,,,,,,
20150162,3 ,14,8/30/2015 11:01,Completed,0:00:55,,,,,,,
20150460,2 ,1,8/25/2015 0:27,Completed,0:01:36,,,,,,,
20150460,2 ,2,8/25/2015 0:29,Completed,0:01:34,,,,,,,
20150460,3 ,3,8/25/2015 0:30,Completed,0:01:05,,,,,,,
20150460,2 ,4,8/25/2015 0:32,Completed,0:01:42,,,,,,,
20150460,2 ,5,8/25/2015 0:34,Completed,0:01:30,,,,,,,
20150460,3 ,6,8/25/2015 0:34,Completed,0:00:11,,,,,,,
20150460,3 ,7,8/30/2015 17:18,Completed,0:03:35,,,,,,,
20150460,3 ,8,9/19/2015 13:02,Completed,0:12:24,,,,,,,
20150324,0 ,1,8/24/2015 11:54,Completed,0:00:39,,,,,,,
20150324,1 ,2,8/24/2015 11:55,Completed,0:00:44,,,,,,,
20150324,1 ,3,9/19/2015 15:11,Completed,0:01:10,,,,,,,
20150177,3 ,1,8/21/2015 20:31,Completed,0:00:40,,,,,,,
20150177,3 ,2,8/21/2015 20:32,Completed,0:00:25,,,,,,,
20150177,3 ,3,8/21/2015 20:33,Completed,0:00:18,,,,,,,
20150177,2 ,4,9/17/2015 13:12,Completed,0:00:48,,,,,,,
20150177,2 ,5,9/17/2015 13:13,Completed,0:00:31,,,,,,,
20150177,1 ,6,9/17/2015 13:15,Completed,0:01:21,,,,,,,
20150177,2 ,7,9/17/2015 13:17,Completed,0:00:54,,,,,,,
20150177,2 ,8,9/17/2015 13:19,Completed,0:01:37,,,,,,,
20150177,2 ,9,9/19/2015 8:05,Completed,0:02:05,,,,,,,
20150177,1 ,10,9/19/2015 8:13,Completed,0:00:30,,,,,,,
20150177,2 ,11,9/19/2015 8:14,Completed,0:00:41,,,,,,,
20150076,0 ,1,8/21/2015 15:03,Completed,0:00:21,,,,,,,
20150076,2 ,2,9/17/2015 9:24,Completed,0:01:00,,,,,,,
20150076,2 ,3,9/17/2015 9:28,Completed,0:01:33,,,,,,,
20150076,3 ,4,9/17/2015 9:36,Completed,0:00:32,,,,,,,
20150076,3 ,5,9/19/2015 13:28,Completed,0:00:34,,,,,,,
20150076,3 ,6,9/19/2015 13:29,Completed,0:01:02,,,,,,,
20150076,3 ,7,9/19/2015 13:30,Completed,0:00:32,,,,,,,
20150916,2 ,1,8/24/2015 11:44,Completed,0:05:08,,,,,,,
20150916,3 ,2,8/29/2015 3:38,Completed,0:02:53,,,,,,,
20150916,2 ,3,8/29/2015 3:40,Completed,0:01:22,,,,,,,
20150125,1 ,1,8/24/2015 11:43,Completed,0:01:56,,,,,,,
20150315,0 ,1,8/23/2015 14:16,Completed,0:00:58,,,,,,,
20150315,3 ,2,8/27/2015 19:50,Completed,0:00:34,,,,,,,
20150315,3 ,3,8/27/2015 19:53,Completed,0:01:07,,,,,,,
20150315,1 ,4,8/27/2015 19:55,Completed,0:00:43,,,,,,,
20150315,3 ,5,8/27/2015 19:59,Completed,0:00:38,,,,,,,
